Date Posted,Link,Text,Region,Label
5/1/2020,https://twitter.com/ReutersUK/status/1256127686654808066,"Moderna, Switzerland's Lonza strike deal on potential COVID-19 vaccine  https://reut.rs/2YyXDub  pic.twitter.com/3KDRD1yCRE",Europe,1
5/1/2020,https://twitter.com/ReutersUK/status/1256200661852737537,COVID-19 death rate in deprived areas in England double that of better off places - ONS  https://reut.rs/2YpvPbA  pic.twitter.com/8R1KA9jNeX,Europe,1
5/1/2020,https://twitter.com/ReutersUK/status/1256248457200893952,A manufacturer of a possible COVID-19 vaccine being developed by British scientists said it may know by the end of May if it can make a million doses a month with a view to building stocks for commercial supply when the vaccine is approved  https://reut.rs/2SsxZDc ,Europe,1
5/1/2020,https://twitter.com/ReutersUK/status/1256185554628206593,UK households shunned borrowing as COVID-19 hit in March - BoE  https://reut.rs/2SpQ6tL  pic.twitter.com/BumF52OEEn,Europe,1
5/1/2020,https://twitter.com/ReutersUK/status/1256239619563237376,Potential UK COVID-19 vaccine producer eyes making a million doses a month  https://reut.rs/2KTWu84  pic.twitter.com/DPAyxIEh3e,Europe,1
5/1/2020,https://twitter.com/ReutersUK/status/1256366554599612418,Trump: FDA authorizes Remdesivir drug for COVID-19  https://reut.rs/2KTqqRO  pic.twitter.com/gjCEyDsMbO,Europe,1
5/1/2020,https://twitter.com/the_hindu/status/1256224377198317574,"Art | We ask four #artists cooped inside their homes in the COVID-19 #lockdown, what do they see when they look outside their windows. https://trib.al/z3my4RS ",India,1
5/1/2020,https://twitter.com/the_hindu/status/1256292330082054145,"The Supreme Court granted noted civil rights lawyer #PrashantBhushan protection from arrest in an FIR registered against him in #Gujarat in connection with his tweet on the re-telecast of epics Ramayana and Mahabharata amid the COVID-19 lockdown.
 https://trib.al/Gh0Tzzh ",India,1
5/1/2020,https://twitter.com/the_hindu/status/1256103558170083330,"Another #COVID-19 case  a 58-year-old man who recently returned from neighbouring #WestBengal  was on Friday detected in #Balasore district, taking Odisha's tally to 143 https://bit.ly/3bWAG7K ",India,1
5/1/2020,https://twitter.com/the_hindu/status/1256074617577332737,"#Data | Click on the link below to track the total number of confirmed #COVID-19 cases and related deaths, and the testing rates across States and U.T.s

 https://bit.ly/349szBH ",India,1
5/1/2020,https://twitter.com/the_hindu/status/1256101043815006213,"The Health Ministry has listed COVID-19 zones for the week after May 3, when the lockdown is due to end  with 130 red-zone districts, 284 orange-zone districts and 319 green-zone districts @BShajan
Here is a list of all the zones  https://bit.ly/2KPuYst  https://bit.ly/3aPqAEB ",India,1
5/1/2020,https://twitter.com/the_hindu/status/1256132673602383873,"Two Tamil Nadu returnees in Bolangir district and two with West Bengal links in Jajpur district were found positive for COVID-19 taking Odisha's total to 147 on Friday. A West Bengal returnee was found positive in Balasore district earlier in the day, reports @yugayatri.",India,1
5/1/2020,https://twitter.com/nytimes/status/1256279600851795973,"So-called ""Covid toe"" is emerging as yet another possible sign of the new coronavirus, even though U.S. officials have not yet listed it among the symptoms. Some experts say it may reflect a healthy immune response to the virus.  https://nyti.ms/2SrPnbf ",United States,1
5/1/2020,https://twitter.com/washingtonpost/status/1256337865467969536,"D.C., Maryland and Virginia pass 2,000 covid-19 deaths; disclose most infections in one day  https://wapo.st/3aOsmWs ",United States,1
5/1/2020,https://twitter.com/washingtonpost/status/1256294328231657473,Perspective: The Defense Production Act alone is no cure-all for covid-19 supply issues  https://wapo.st/2Yn3By3 ,United States,1
5/1/2020,https://twitter.com/washingtonpost/status/1256284461731323904,Covid-19 relief effort by Soros's foundation is criticized by its own employees  https://wapo.st/2Wfsfhn ,United States,1
5/2/2020,https://twitter.com/BBCNews/status/1256577488626556928,"""Today was supposed to be my wedding day - until Covid-19 intervened""

Jon Kelly's toast to his cancelled wedding ð¥
 https://bbc.in/2YxYAm6 ",Europe,1
5/2/2020,https://twitter.com/CDCgov/status/1256575327570219009,"CDC & partners are working together to coordinate genomic sequencing of the virus that causes #COVID19. This will help experts monitor changes in the virus, support contact tracing, advance COVID-19 research, & aid in diagnostics & therapeutics. See more:  https://bit.ly/2YxA6K5  pic.twitter.com/vV3FszK0JN",United States,1
5/2/2020,https://twitter.com/guardiannews/status/1256628981664829442,Ireland extends Covid-19 lockdown to 18 May before phased exit  https://www.theguardian.com/world/2020/may/02/ireland-extends-covid-19-lockdown-to-18-may-before-phased-exit?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1588419965 ,Europe,1
5/2/2020,https://twitter.com/guardiannews/status/1256534992961916928,Covid-19 throws Europe's tourism industry into chaos  https://www.theguardian.com/world/2020/may/02/covid-19-throws-europes-tourism-industry-into-chaos?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1588393654 ,Europe,1
5/2/2020,https://twitter.com/guardiannews/status/1256500792472875008,"Parents, grandparents, boxers, singers: care home residents who have died from Covid-19  https://www.theguardian.com/world/2020/may/01/parents-grandparents-boxers-singers-care-home-residents-who-have-died-from-covid-19-coronavirus?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1588406676 ",Europe,1
5/2/2020,https://twitter.com/guardiannews/status/1256383527937073159,"San Francisco recruits army of librarians, social workers and investigators to track Covid-19  https://www.theguardian.com/us-news/2020/may/01/san-francisco-contact-tracing-coronavirus-california?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1588378141 ",Europe,1
5/2/2020,https://twitter.com/guardiannews/status/1256656452560838663,Malaysia cites Covid-19 for rounding up hundreds of migrants  https://www.theguardian.com/global-development/2020/may/02/malaysia-cites-covid-19-for-rounding-up-hundreds-of-migrants?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1588443300 ,Europe,1
5/2/2020,https://twitter.com/guardiannews/status/1256429598797189120,Covid-19 outbreaks at Irish meat plants raise fears over worker safety  https://www.theguardian.com/environment/2020/may/01/covid-19-outbreaks-at-irish-meat-plants-raise-fears-over-worker-safety?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1588389796 ,Europe,1
5/2/2020,https://twitter.com/IndiaToday/status/1256640865851731968,"#Tripura Chief Minister Biplab Deb had one message to give to those who are now returning to their home states during the Covid-19 lockdown.
#eAgendaCMspecial #lockdownindia
 https://www.indiatoday.in/india/story/tripura-cm-biplab-deb-agenda-aaj-tak-coronavirus-1673744-2020-05-02 ",India,1
5/2/2020,https://twitter.com/IndiaToday/status/1256582080655310848,"#Punjab CM Captain Amarinder Singh accused the #Maharashtra government of misleading on the Covid-19 results of pilgrims who visited the Nanded gurudwara.
#eAgendaCMspecial #CoronavirusOutbreak https://www.indiatoday.in/india/story/punjab-cm-amarinder-singh-agenda-aajtak-maharashtra-govt-misled-us-nanded-pilgrims-1673713-2020-05-02 ",India,1
5/2/2020,https://twitter.com/IndiaToday/status/1256559372471156739,"Shiv Sena expressed deep concern over the long-term economic repercussions of the Covid-19 crisis and the lockdown
#CoronavirusCrisis https://www.indiatoday.in/india/story/parties-should-shun-communal-politics-work-for-economy-shiv-sena-1673700-2020-05-02 ",India,1
5/2/2020,https://twitter.com/IndiaToday/status/1256537538526773248,"Two Covid-19 patients succumbed to the infection at Indore in #MadhyaPradesh
#CoronavirusOutbreak https://www.indiatoday.in/india/story/mp-two-women-die-of-covid-19-in-indore-district-toll-climbs-to-74-1673671-2020-05-02 ",India,1
5/2/2020,https://twitter.com/IndiaToday/status/1256638592828375040,"Banerjee's sharp comments came after the governor shot off two letters to the chief minister last week amid the clash between the Raj Bhavan and Nabanna in the wake of the state's response to COVID-19 outbreak.
#CoronavirusOutbreak https://www.indiatoday.in/india/story/intimidating-abusive-mamata-hits-out-at-guv-as-nabanna-vs-raj-bhavan-tension-escalates-1673772-2020-05-02 ",India,1
5/2/2020,https://twitter.com/IndiaToday/status/1256623696879345665,"The number of active Covid-19 cases stood at 26,565, while 10,017 people have recovered and one patient has migrated, the ministry said.
#CoronavirusOutbreak https://www.indiatoday.in/india/story/india-coronavirus-total-cases-death-toll-recoveries-health-ministry-icmr-1673758-2020-05-02 ",India,1
5/2/2020,https://twitter.com/IndiaToday/status/1256589500714647552,"Liquor shops will not be allowed in Covid-19 containment zones.
#lockdownindia https://www.indiatoday.in/india/story/delhi-govt-launches-exercise-open-liquor-shops-non-containment-zones-1673723-2020-05-02 ",India,1
5/2/2020,https://twitter.com/IndiaToday/status/1256651042617323520,"Three more deaths were reported in the national capital. With this, the number of fatalities due to Covid-19 stands at 64, the #Delhi government said.
#CoronavirusOutbreak https://www.indiatoday.in/india/story/delhi-fresh-cases-coronavirus-total-death-toll-recoveries-may-2-1673784-2020-05-02 ",India,1
5/2/2020,https://twitter.com/IndiaToday/status/1256554400463503361,"A case of Covid-19 had been reported from the building situated in theke wali gali on April 18, the official said.
#CoronavirusOutbreak https://www.indiatoday.in/india/story/delhi-41-people-from-same-building-in-kapashera-test-positive-for-covid19-1673692-2020-05-02 ",India,1
5/2/2020,https://twitter.com/IndiaToday/status/1256591714736734208,"Delhi CM Arvind Kejriwal on Saturday differed from his BJP counterparts from other states on alleged link between Covid-19 spike in Delhi and Tablighi Jamaat event held in March.
#CoronavirusOutbreak #eAgendaCMspecial https://www.indiatoday.in/coronavirus-outbreak/story/unfair-to-pin-covid-19-blame-on-tablighi-jamaat-kejriwal-at-e-agenda-aaj-tak-1673716-2020-05-02 ",India,1
5/2/2020,https://twitter.com/IndiaToday/status/1256519414809104384,"#eAgendaCMspecial | #Goa has not recorded a positive COVID-19 case since April 3.

 https://www.indiatoday.in/coronavirus-outbreak/story/at-e-agenda-aaj-tak-cm-sawant-tells-how-goa-became-coronavirus-free-1673605-2020-05-02 ",India,1
5/2/2020,https://twitter.com/IndiaToday/status/1256598625062248448,"Travelling alone will be a popular trend after the COVID-19 lockdown is lifted.We have opened the access to India Today digital magazine from all your devices absolutely free. To access your free copy now click:  https://bit.ly/IT-Emag 
#CoronaInsights #IndiaTodayMagazine #Promo pic.twitter.com/8zMs3xy30e",India,1
5/2/2020,https://twitter.com/IndiaToday/status/1256652622078996480,"#Pakistan records highest single-day spike in Covid-19 infections
#CoronavirusOutbreak 
Live updates:  https://bit.ly/3aTqSdr  pic.twitter.com/Jx9nFSsBFS",India,1
5/2/2020,https://twitter.com/IndiaToday/status/1256641668935069696,"#Delhi: 38 new Covid-19 cases today, total reaches 4,122
#CoronavirusOutbreak
Live updates:  https://bit.ly/3aTqSdr  pic.twitter.com/ilLYY9QP0g",India,1
5/2/2020,https://twitter.com/IndiaToday/status/1256536477879566338,"3 more Covid-19 cases found in Gautam Budh Nagar
#CoronairusOutbreak #UttarPradesh
Live updates:  https://bit.ly/3aTqSdr  pic.twitter.com/dqfbC0sRf2",India,1
5/2/2020,https://twitter.com/IndiaToday/status/1256470492401164288,"As the number of Covid-19 positive cases are rising day-by-day, the administration in the summer capital of Jammu and Kashmir has announced that it is mandatory for all to wear face masks in all public places. Watch @ShujaUH's #ReporterDiary.
#Coronavirus
 http://bit.ly/IndiaTodaySocial  pic.twitter.com/KLFejeoH24",India,1
5/2/2020,https://twitter.com/IndiaToday/status/1256562208198156288,"#Kerala battles #Covid: Liquor shops won't open in the state. Malls, beauty parlours also to remain shut. @itsgopikrishnan shares more details.
#ITVideo pic.twitter.com/UIwHRwpQcK",India,1
5/2/2020,https://twitter.com/IndiaToday/status/1256401773184548869,"Watch these extremely happy visuals of an 82-year-old woman returning home after recovering from COVID-19. #IndiaFightsCorona #ITVideo
(@sahiljoshii) pic.twitter.com/kDmYr4aR6K",India,1
5/2/2020,https://twitter.com/ReutersUK/status/1256729021393633281,"UK had contingency plan for Johnson's death as he battled COVID-19, The Sun reports  https://reut.rs/3fgHq2n  pic.twitter.com/FWL28X58OY",Europe,1
5/2/2020,https://twitter.com/ReutersUK/status/1256668611747500038,"Beaumont re-elected World Rugby chairman, calls for unity amid COVID-19 crisis  https://reut.rs/3feNCbm  pic.twitter.com/UgHnPCDGhy",Europe,1
5/2/2020,https://twitter.com/ReutersUK/status/1256626974849728515,"UK COVID-19 death toll rises to 28,131, shadowing Italy  https://reut.rs/3d12M1Y  pic.twitter.com/qrC0usgkYe",Europe,1
5/2/2020,https://twitter.com/ReutersUK/status/1256603148304728071,"England's COVID-19 hospital death toll rises 370 to 20,853  https://reut.rs/2YqoxEn  pic.twitter.com/iob6yHKtLA",Europe,1
5/2/2020,https://twitter.com/ReutersUK/status/1256613219818446849,UK hospital trials blood plasma treatment for COVID-19  https://reut.rs/2StjuiN  pic.twitter.com/zO88KOnOLG,Europe,1
5/2/2020,https://twitter.com/ReutersUK/status/1256470800909164544,U.S. court dismisses New York nurses' plea for COVID-19 protection  https://reut.rs/2KUcszo  pic.twitter.com/wUrZSoWIxP,Europe,1
5/2/2020,https://twitter.com/ReutersUK/status/1256562875474288640,"COVID-19 shines a light on inequality, Britain's elite Eton College says  https://reut.rs/2KPskTJ  pic.twitter.com/rytfE877DG",Europe,1
5/2/2020,https://twitter.com/the_hindu/status/1256458848501628929,"Live updates: India has recorded 71 death and 2,292 new cases of COVID-19 in the past 24 hours  https://trib.al/V7V6wrU ",India,1
5/2/2020,https://twitter.com/washingtonpost/status/1256709353505259522,Perspective: My grandfather died of covid-19. More empathy from everyone may have prevented such deaths in this pandemic.  https://wapo.st/3fcmrxQ ,United States,1
5/3/2020,https://twitter.com/guardiannews/status/1256855828524609537,"UK lockdown must not be lifted until Covid-19 transmission is understood, say scientists  https://www.theguardian.com/world/2020/may/03/uk-lockdown-must-not-be-lifted-until-covid-19-transmission-is-understood-say-scientists?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1588490070 ",Europe,1
